sentence,human_score,claude_p1,deepseek_p1,gemini_p1,gpt_p1,grok_p1,claude_p2,deepseek_p2,gemini_p2,gpt_p2,grok_p2,claude_p3,deepseek_p3,gemini_p3,gpt_p3,grok_p3,claude_p4,deepseek_p4,gemini_p4,gpt_p4,grok_p4,claude_p5,deepseek_p5,gemini_p5,gpt_p5,grok_p5,claude_p6,deepseek_p6,gemini_p6,gpt_p6,grok_p6,strategy
"I noticed that you twice placed a request for citation on the <url> page,<url> <url>, but it was silently removed by <url> <url>. I've removed the sentence altogether; do you think any other action should be taken at this point?",0.2061024727,0.783451926,2.299406483,0.2129385749,0.41623857,0.673214589,0.783456789,2.299406483,0.653849275,0.823591204,0.672381459,0.783456219,2.299406483,0.347892356,0.48291357,0.673214589,0.783456219,2.299406483,0.347891235,0.713284917,2.299406483,0.783451926,0.763492847,0.897345623,0.993284517,0.728394512,0.783451926,0.35,-0.223579435,0.312487194,0.672381947,"Hedges, Questions, Indicative, Greeting, First_person, Second_person, Modal_verbs"
"I noticed you added the Jean Chretien link to the homepage, which is nice, but you didn't put any comment for the changelog and you also didn't bump of the last article, you bumped off the 2nd last article. Why?",-0.2209296637,-0.876543219,2.299406483,-1.374622315,-0.822947316,-0.673482159,-0.583921647,2.299406483,-0.653846153,-0.682194731,-0.847291356,-0.876543219,2.299406483,-0.923456789,-0.823591742,-0.673482519,-0.783456219,2.299406483,-1.123456789,-0.94328751,2.299406483,-0.783451926,-0.75,-0.987654321,-0.712384195,-0.587394127,-0.876543219,-0.750392817,-0.673485923,-0.742183591,-0.873241592,"Questions, Greeting, Positive_words, First_person, Second_person, Deference"
"I noticed you have improved the """"human rights"""" section on the article <url>. Could you update the main article: <url>?",-0.2186192773,1.23456789,2.299406483,1.237854191,0.21738492,1.247583916,1.23456789,1.123456789,0.9,0.652,1.247583916,1.23456789,1.25,0.953487654,0.11738492,1.247583916,1.23456789,2.299406483,0.923456789,0.21738492,2.299406483,1.283746592,1.25,1.052783451,0.217893561,1.247583916,1.283945672,1.456789123,1.253947635,0.312847591,1.673284519,"Questions, Subjunctive, First_person, Second_person, Modal_verbs"
I noticed you removed Pero Defformero from the list of folk metal bands and artists. What is the problem with this band?,0.5185968856,0.234567891,2.299406483,-0.0963746114,-0.413287591,-0.387654321,0.23456789,0.75,-0.1,-0.412,-0.587392145,0.234567891,2.299406483,-0.325846925,-0.619384217,-0.372819453,-0.234567891,0.75,-0.652937482,-0.624389217,2.299406483,0.283647591,0.8291046345,-0.625734892,-0.624381927,-0.357284916,-0.234567891,0.75,-0.678934567,-0.672384191,-0.673214589,"Questions, Greeting, First_person, Second_person"
I noticed you're setting up s-line for DART but having trouble with the termini. Can I be of help?,0.2712020991,1.783456219,2.299406483,1.837685932,1.713284917,1.847263519,1.753284615,1.75,1.25,1.21738492,1.23456789,1.847263591,2.299406483,1.357924681,1.684239517,1.847263519,1.23456789,2.299406483,1.789345678,1.782349106,1.728394512,1.783459216,1.87654321,1.352784912,1.684217392,1.623847512,1.847293561,1.75,1.357894321,1.483920572,1.784623519,"Questions, First_person, Modal_verbs"
"I noticed, that for users warned before, Huggle still uses level 1 warning. Is there anything I can do?",-0.2941123127,0.583647291,2.299406483,0.3475839268,0.312487195,0.673214589,0.783456789,1.23456789,0.5,0.684239512,0.673214589,0.583647291,2.299406483,0.357892345,0.31298457,0.673214589,0.783456219,0.731871161,0.456789123,0.412983527,0.673214589,0.783456219,1.25,0.357894231,0.412583971,0.782341567,0.283746591,1.25,0.123456789,0.312874509,0.672381947,"Questions, Greeting, First_person, Modal_verbs"
I obviously made a mistake too. Do you really think I'd purposefully misinterpret things like that?,-0.5005053499,-0.876543219,2.299406483,-1.385927637,-1.12498732,-0.623541789,-1.23456789,2.299406483,-0.653846927,-0.82394751,-0.673482519,-0.876543219,2.299406483,-0.915738295,-1.123874509,-0.623541789,-0.87654321,2.299406483,-1.123456789,-1.134782091,-0.673482519,-1.23456789,-0.75,-1.155384624,-0.912684273,-0.587392145,-1.23456789,2.299406483,-1.123456789,-0.82349712,-0.673291547,"Hedges, Questions, Indicative, Greeting, Positive_words, First_person, Second_person, Factuality"
"I presume you haven't obliterated them completely, because that would be to be editorialise enormously. Where have you put them instead?",-0.1335910552,-0.876543219,2.299406483,-0.7943550082,-1.023847591,-0.673482519,-0.845673921,-0.75,-0.678901234,-0.693284175,-0.783214567,-0.876543219,2.299406483,-0.673928451,-0.964382117,-0.673482195,-0.783456219,2.299406483,-0.723456789,-0.973284517,2.299406483,-0.783451926,-0.375,-0.678934567,-0.963287415,-0.587392145,-0.876543219,-0.750492831,-0.723584623,-0.943287159,-0.783291456,"Questions, First_person, Second_person, Modal_verbs"
"I read the diff upside down or something... Glad someone is keeping an eye on me :) I'm mainly doing stuff over here <url> these days, what are you up to currently? Still concentrating on the Ui Imair?",0.4476380979,1.23456789,1.45,1.235785593,1.384217506,1.247893456,1.23456789,1.75,0.684593217,0.823591204,1.247583916,1.23456789,2.299406483,1.123456789,1.217893456,1.247893456,1.23456789,2.299406483,1.345927384,1.21738492,2.299406483,1.283647591,1.87654321,1.357894321,1.384217563,1.387592199,1.23456789,1.75,1.23456789,1.384927516,1.847263519,"Hedges, Questions, Indicative, Greeting, First_person, Second_person"
"I really had intended ot get back to this, and to get out to see it. How about: ....that <url> was built from plans found in the <url>'s pocket when he died of a heart attack?",-1.425341697,0.234567891,2.299406483,0.3185920351,-0.213984572,0.673214589,0.583746291,2.299406483,0.5,0.51728394,0.672381459,0.234567891,2.299406483,0.112358791,-0.213487591,0.827391472,0.583647291,2.299406483,0.347892156,0.137284195,2.299406483,0.583647291,0.583729461,0.123456789,0.21738492,0.782341567,-0.234567891,0.35,0.1193746283,0.087214583,0.782341567,"Questions, Greeting, First_person, Factuality"
"I recently was approved for VandalProof, and I installed everything and stuff, but I'm confused on how it is actually run, like what do I click to start it. Could you please help me a little?",-0.7981608261,1.23456789,1.75,0.853224891,1.684217395,1.247583916,1.23456789,1.87654321,1.85,2.134892157,1.23456789,1.23456789,1.87654321,1.123456789,1.684217395,1.247583916,1.23456789,1.87654321,1.23456789,2.013487592,1.247583916,1.783692451,1.872456789,1.823456789,1.712384927,1.284573912,1.783459267,1.823456789,1.348573921,2.013487526,1.274583912,"Please, Questions, Subjunctive, Greeting, Positive_words, First_person, Second_person, Modal_verbs, Factuality"
I saw you put images for the Kings of Bhutan and thank you. Could you find an image to use for <url> also?,-0.1208629722,1.783452916,2.299406483,1.832549583,1.21738492,1.847263519,1.783456789,1.75,2.1,1.203948572,2.13456789,1.783945621,2.299406483,1.488573921,1.213984572,1.847263519,1.23456789,2.299406483,1.345987234,1.21738492,2.299406483,1.783654921,1.75,1.352784592,1.21738492,1.623847512,2.183647592,1.856342789,2.157392157,2.013487521,2.134567891,"Gratitude, Questions, Subjunctive, Positive_words, First_person, Second_person, Modal_verbs"
I say - are you a sort of picture finder? You couldn't find one of John Bowlby could you?,-2.016796831,0.783451269,0.75,0.476557275,-0.312498763,0.673214589,0.583729461,0.75,0.650394821,-0.412583947,0.527394821,0.783451692,2.299406483,0.325876392,-0.312487591,0.673214589,0.483627591,0.123456789,0.345678901,0.113927584,0.673214589,0.683472591,0.503499841,0.357894321,0.31498257,0.827341592,0.783451926,0.345678901,0.321548762,0.217384921,0.673214589,"Questions, Subjunctive, Indicative, First_person, Second_person, Modal_verbs"
I see that KarBot is editing User Talk Pages. Is this deliberate?,-0.3212854807,0.234567891,2.299406483,0.1847593286,0.112384927,0.127394821,0.23456789,0.5,0.5,0.687,-0.387654321,0.234567891,2.299406483,0.311583492,0.123849572,-0.237584911,-0.234567891,2.299406483,0.23456789,-0.384217591,2.299406483,0.283645921,0.75,0.35,0.312487591,0.127583419,-0.234567891,0.35,0.112358791,0.123847591,-0.372819453,"Questions, Greeting, First_person"
"I see where someone put """"April Fool's"""" in a revision, but otherwise, there was no other humor included, the page was utilitarian otherwise, and you can't move a category (meaning I would have to delete it anyway). Do we ''really'' need to retain this?",1.10544404,-0.876543219,2.299406483,-1.274583803,-0.62489317,-0.673294517,-0.785634921,2.299406483,-0.653846153,-0.624893217,-0.587392145,-0.876543219,2.299406483,-0.623456789,-0.677194382,-0.673482519,-0.783456219,2.299406483,-0.673928451,-0.732184095,2.299406483,-0.783451926,-0.375,-0.623456789,-0.624987315,-0.587392145,-0.876543219,-0.750392816,-0.623578941,-0.672384192,-0.783214567,"Questions, Greeting, First_person, Second_person, Modal_verbs, Factuality"
I see you've created the page <url>. Are you by any chance related to the Hondo Hurricane?,-0.1082726593,0.783451692,2.299406483,0.3578911228,-0.384729155,0.673214589,0.783456789,2.299406483,0.5,0.54738291,0.672381459,0.783451692,2.299406483,0.328574932,-0.273849102,0.673214589,0.783456219,2.299406483,0.23456789,-0.372184927,2.299406483,0.783456219,1.25,0.251857624,0.112384927,0.587341922,0.583921647,0.75,0.357894321,0.112384927,0.673214589,"Questions, Indicative, First_person, Second_person"
I seem to have stuffed up creating 4 April 2009 very badly. Can you help?,-0.4577462309,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.731871161,0.7318711611,0.7318711611,0.7318711611,0.731871161,"Questions, Indicative, First_person, Second_person, Modal_verbs"
I sent you a Christmas message via e-mail. Did you receive it?,0.2888908395,1.23456789,2.299406483,0.313484662,1.312847591,1.127834512,1.23456789,1.25,0.5,1.134,0.75,1.23456789,2.299406483,0.953782911,1.487203948,1.127834512,1.23456789,1.25,0.456789012,0.713204982,2.299406483,1.23456789,1.45,0.853729417,1.217384615,1.127583492,0.847362514,1.45,0.357894321,1.218374009,0.782341567,"Questions, First_person, Second_person"
"I started thinking of how to copy-edit it, but then lost interest... what is this thing that Americans have about writing about their bloody roads, for goodness sake? Can you imagine the <url> as a featured article, or having a """"List of A-roads in Gloucestershire"""" as a featured list?",0.09652586786,-1.837492651,2.299406483,-1.567893123,-1.684392105,-1.673294517,-1.783456921,2.299406483,-1.458392746,-1.902384721,-1.387592199,-1.837492651,2.299406483,-1.457893215,-1.732948512,-1.673849217,-1.783645921,2.299406483,-1.457893215,-1.823947512,-1.673294518,-1.783692451,-1.23456789,-1.456789012,-1.62489357,-1.387592199,-1.837492651,2.299406483,-1.456789012,-1.834927153,-1.673294518,"Hedges, Questions, Indicative, Greeting, First_person, Second_person, Modal_verbs"
I state what I see when I read it. Are you and <url> the same editor?,0.1065342016,-0.234567891,2.299406483,-0.7425938887,-0.624381057,-0.673214589,-0.23456789,2.299406483,-0.256789012,0.512,-0.483474796,-0.234567891,2.299406483,-0.623456789,-0.624387159,-0.673214589,-0.234567891,2.299406483,-0.685294732,-0.672384191,2.299406483,-0.783645921,0.123456789,-0.657293468,-0.624381927,-0.583472916,-0.453927164,0.123456789,-0.357894325,0.013284729,-0.372819453,"Questions, Indicative, First_person, Second_person"
I suppose I'm the third member. Aren't members of the same club supposed to treat each other with respect?,0.2311126744,-0.847293516,2.299406483,0.336856483,-0.312984217,0.237891456,-0.875634291,0.75,-0.1,-0.682145307,0.528433624,-0.783451926,2.299406483,0.357894321,-0.57381249,0.237891456,-0.785432167,2.299406483,-0.623947521,-0.927384215,2.299406483,-0.876543219,0.75,-0.325789456,-0.624987213,0.284716352,-0.875632941,0.758291347,-0.678934567,-0.624983217,-0.673291547,"Hedges, Questions, Greeting, First_person"
"I suppose that there is nothing to be done about it, but Jamesd1 just buried a direct question to him, about compromise, under a long discussion about Alice Bailey's supposed religious views (Bailey was not a Christian) that belong on a Bailey discussion forum, not on this article's talk page. Does not Wikipedia have some way to resolve editing situations in which editors refuse to compromise and end the arguing?",0.9633359629,-1.23456789,2.299406483,-1.435790384,-1.184927563,-1.237584192,-1.23456789,-0.75,-0.653846153,-1.112384927,-1.23456789,-1.23456789,2.299406483,-0.785439216,-1.13498257,-0.873241567,-1.23456789,2.299406483,-1.123456789,-1.384927511,-1.23456789,-1.283647591,-0.723456789,-1.157392174,-1.072384917,-0.857392146,-1.23456789,-1.245678901,-1.123456789,-1.183947215,-1.237584619,"Hedges, Questions, Greeting, First_person"
"I tagged it since most appears to be in Chinese, so I canu2019t understand it, but by what I can gather the user is trying to accuse the Chinese government of a cover up. I was wondering if it was true, a political attack, off topic or just needs to be translated in to English?",1.034622151,0.783456219,2.299406483,-0.3469099218,-0.384217591,0.237891456,0.583927461,0.75,0.5,0.11738492,0.527394821,0.783456219,2.299406483,0.123456789,-0.314285714,0.237891456,0.234567891,2.299406483,0.123456789,0.013287591,2.299406483,0.583927461,0.753829146,0.356789012,0.127964583,2.299406483,0.583921647,2.299406483,-0.325789431,-0.412987563,0.237891453,"Hedges, Questions, Greeting, First_person, Modal_verbs"
I think <url> will require checkuser intervention. How do I relist it?,0.1160574436,0.234567891,2.299406483,-0.1576228439,0.21738492,0.672381459,0.23456789,0.5,0.5,0.872,0.527394821,0.234567891,2.299406483,0.345678901,0.21738492,0.347892156,0.583729461,2.299406483,0.345987234,0.112384927,0.237891456,0.283645719,0.75,0.256892453,0.21738492,0.284716352,0.234567891,0.123456789,0.254789356,0.073184927,0.237891453,"Hedges, Questions, Greeting, First_person, Modal_verbs"
"I think the we've reached consensus in the FAC for <url>, as every opposing reason has been resolved. Do you think it's looking good?",-0.2888517745,1.23456789,2.299406483,1.505273501,0.713209482,1.247893456,0.875432109,1.503499841,1.5,0.963284175,1.247583916,1.23456789,2.299406483,1.123456789,0.742183095,1.247893456,1.23456789,1.45,1.23456789,0.812349157,1.247583916,1.247893561,1.503499841,1.357894321,1.134728591,1.387592199,0.875632941,1.456789012,1.23456789,0.911284732,1.347892156,"Hedges, Questions, Indicative, Greeting, Positive_words, First_person, Second_person, Deference"
"I think there are enough clues ;-) Seriously, it could be '''Engine Arm Canal''', if you wish. Is there pedestrian access from a nearby street, or only along the towpath?",0.5118807692,0.783456219,2.299406483,0.452387143,0.4129837264,1.127394512,0.783456789,2.299406483,0.650394821,0.21738492,0.728394512,0.783456219,2.299406483,0.683495721,0.312947583,0.847263519,0.783456219,2.299406483,0.456789123,0.417238591,2.299406483,0.783645921,1.87654321,0.687543921,0.765238194,1.127583492,0.283645912,1.456789012,0.457893256,0.417238591,0.873214567,"Hedges, Questions, Greeting, First_person, Second_person, Modal_verbs"
"I think this deserves its own article, as opposed to being in the centrifugal one. Do you have any good sources that describe how it works?",0.07576392814,0.783451692,2.299406483,0.459632789,0.312487195,0.847263519,0.783456789,1.25,0.650394821,0.857194203,0.678493217,0.783451692,2.299406483,0.683495723,0.412893187,0.847291356,0.783456219,2.299406483,0.457893215,0.613284927,0.784512369,0.847362519,1.25,0.684729112,0.684217391,0.784623519,0.845673291,1.456789012,0.457893456,0.613284927,0.673214589,"Hedges, Questions, Indicative, Greeting, Positive_words, First_person, Second_person, Deference"
I think we're going to just have to agree to disagree on whether it is a sub genre or fusion then! Can we at least agree to leave the three genres on Dookie as they are?,-0.7515940116,0.876543219,2.299406483,0.2947348954,-0.27384912,0.874512387,0.783456789,1.23456789,0.653849275,0.587492103,0.673214589,0.783456219,1.25,0.923456789,0.017384927,0.874512387,0.783456219,0.75,0.345927346,0.112384927,0.847263519,0.783451926,1.23456789,1.23456789,-0.312487591,1.127834512,0.876543219,0.75,0.357894321,-0.312948174,0.782341957,"Hedges, Questions, Greeting, First_person, Modal_verbs"
